"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt"
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Other",183364786,23244051,0,3476619,69820760,201765117,10207605,NA,3181634738,645519031,598865621,1264056728,673193358,27039.1128603058,2.88975824668766,58.0348657704511,16.8522461250755,0.839132072912325,48.6989172151472,2.46375249721646
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Bus",1520269206,392450907,11131.3,13465545,159738662,2270642544,588747067,679,3181634738,645519031,598865621,1264056728,673193358,27039.1128603058,14.2147337129943,168.626115318764,38.5552269513286,3.25010324362382,548.052284357197,142.102584940358
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles, CA","Rail",397659520,138933657,919.4,916761,25784176,974882736,105160356,688,3181634738,645519031,598865621,1264056728,673193358,27039.1128603058,37.8093422880762,1063.39900584776,6.22338227318444,0.221273472386585,235.301990556376,25.3819666516458
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles, CA","Bus",1520269206,392450907,11131.3,13465545,159738662,2270642544,588747067,679,3181634738,645519031,598865621,1264056728,673193358,27039.1128603058,14.2147337129943,168.626115318764,38.5552269513286,3.25010324362382,548.052284357197,142.102584940358
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Rail",397659520,138933657,919.4,916761,25784176,974882736,105160356,688,3181634738,645519031,598865621,1264056728,673193358,27039.1128603058,37.8093422880762,1063.39900584776,6.22338227318444,0.221273472386585,235.301990556376,25.3819666516458
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles, CA","Other",183364786,23244051,0,3476619,69820760,201765117,10207605,NA,3181634738,645519031,598865621,1264056728,673193358,27039.1128603058,2.88975824668766,58.0348657704511,16.8522461250755,0.839132072912325,48.6989172151472,2.46375249721646
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"75340",545,"Pittsburgh, PA","Other",23342691,2534505,0,383718,6773481,10089544,954427,NA,153504303,41862257,53565379,34715543,23361124,27039.1128603058,1.48956555720759,26.2941639433125,1.63487720465264,0.092615866378735,2.43525677431439,0.230364704028106
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"75340",545,"Pittsburgh, PA","Bus",98917171,19826938,2414.5,1145113,16052218,128713144,22976146,183,153504303,41862257,53565379,34715543,23361124,27039.1128603058,8.01840244133241,112.402133239252,3.87443403064314,0.276389516771568,31.0667712900903,5.5456237857862
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"75340",545,"Denver, CO","Other",23342691,2534505,0,383718,6773481,10089544,954427,NA,153504303,41862257,53565379,34715543,23361124,27039.1128603058,1.48956555720759,26.2941639433125,1.63487720465264,0.092615866378735,2.43525677431439,0.230364704028106
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"75340",545,"Denver, CO","Bus",98917171,19826938,2414.5,1145113,16052218,128713144,22976146,183,153504303,41862257,53565379,34715543,23361124,27039.1128603058,8.01840244133241,112.402133239252,3.87443403064314,0.276389516771568,31.0667712900903,5.5456237857862
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"75340",545,"Riverside-San Bernardino, CA","Other",23342691,2534505,0,383718,6773481,10089544,954427,NA,153504303,41862257,53565379,34715543,23361124,27039.1128603058,1.48956555720759,26.2941639433125,1.63487720465264,0.092615866378735,2.43525677431439,0.230364704028106
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"75340",545,"Riverside-San Bernardino, CA","Bus",98917171,19826938,2414.5,1145113,16052218,128713144,22976146,183,153504303,41862257,53565379,34715543,23361124,27039.1128603058,8.01840244133241,112.402133239252,3.87443403064314,0.276389516771568,31.0667712900903,5.5456237857862
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"41347",144,"Indio-Cathedral City, CA","Other",3634480,2460675,0,49732,639347,1063839,90025,NA,38680716,5179953,9993360,20267731,3239672,27039.1128603058,1.66394618258942,21.3914381082603,0.154315607611957,0.0120035345403324,0.256772866199884,0.021728830471194
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"41347",144,"Indio-Cathedral City, CA","Bus",18210705,226691,284.7,184357,2358817,20197600,3592703,3,38680716,5179953,9993360,20267731,3239672,27039.1128603058,8.56259726803733,109.557000819063,0.569334459378733,0.0444972174304683,4.87498168647585,0.867150618387671
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"90541",167,"Victorville-Hesperia, CA","Bus",6250622,1183358,452.4,98564,1667559,7269155,1241185,0,17776518,6670528,8308709,1242839,1554442,27039.1128603058,4.35915910621453,73.7506087415284,0.402489384190101,0.0237898411170538,1.75451526424696,0.299577877793823
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4143113,2009,53815,1.8,9.1,NA,NA,112026100000,34.5375344,-116.1309212,"90541",167,"Victorville-Hesperia, CA","Other",2520935,343859,0,37219,595472,1295291,104474,NA,17776518,6670528,8308709,1242839,1554442,27039.1128603058,2.17523410000806,34.8018753862275,0.143725744385924,0.00898334175292829,0.312637140237305,0.0252163047447656
40380,"Rochester, NY Metro Area",1035566,2009,50346,1.9,5.3,NA,NA,48709600000,43.184718,-77.5565575,"75664",324,"Rochester, NY","Other",6287778,373082,0,97251,1545738,1322734,181703,NA,74150051,13590993,34845845,1138359,24574854,47036.6929775601,0.855729754977881,13.6012380335421,1.49265039601532,0.0939109627005908,1.27730535764983,0.1754625007001
40380,"Rochester, NY Metro Area",1035566,2009,50346,1.9,5.3,NA,NA,48709600000,43.184718,-77.5565575,"75664",324,"Rochester, NY","Bus",56204869,12766744,951.6,446695,5186102,60912430,16918131,6,74150051,13590993,34845845,1138359,24574854,47036.6929775601,11.7453204738356,136.362462082629,5.00798790226794,0.431353482057155,58.8204228412289,16.3370861924783
40380,"Rochester, NY Metro Area",1035566,2009,50346,1.9,5.3,NA,NA,48709600000,43.184718,-77.5565575,"75664",324,"Akron, OH","Other",6287778,373082,0,97251,1545738,1322734,181703,NA,74150051,13590993,34845845,1138359,24574854,47036.6929775601,0.855729754977881,13.6012380335421,1.49265039601532,0.0939109627005908,1.27730535764983,0.1754625007001
40380,"Rochester, NY Metro Area",1035566,2009,50346,1.9,5.3,NA,NA,48709600000,43.184718,-77.5565575,"75664",324,"Akron, OH","Bus",56204869,12766744,951.6,446695,5186102,60912430,16918131,6,74150051,13590993,34845845,1138359,24574854,47036.6929775601,11.7453204738356,136.362462082629,5.00798790226794,0.431353482057155,58.8204228412289,16.3370861924783
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2127355,2009,57361,2.7,7.7,NA,NA,95084900000,38.7896779,-121.0057504,"77068",471,"Sacramento, CA","Other",17354056,1321190,0,218888,3567880,4464250,412648,NA,237778116,45729357,39335458,97544276,55169025,44696.3012755276,1.25123322533269,20.3951335842988,1.67714368311824,0.102892089002541,2.09849789997438,0.19397232713863
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2127355,2009,57361,2.7,7.7,NA,NA,95084900000,38.7896779,-121.0057504,"77068",471,"Sacramento, CA","Rail",50422502,16090405,73.8,213129,4212646,93086725,17315017,164,237778116,45729357,39335458,97544276,55169025,44696.3012755276,22.096973018858,436.762359885328,1.98022708950786,0.100184971478667,43.7570245680669,8.1392231197896
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2127355,2009,57361,2.7,7.7,NA,NA,95084900000,38.7896779,-121.0057504,"77068",471,"Sacramento, CA","Bus",104207831,21570762,2783.4,878130,11721867,96124381,21767055,150,237778116,45729357,39335458,97544276,55169025,44696.3012755276,8.20043266145231,109.464863972305,5.51006625598454,0.412780189484125,45.1849272923419,10.2319805580169
41180,"St. Louis, MO-IL Metro Area",2825769,2009,51691,2.5,6.4,NA,NA,1.32568e+11,38.6694673,-90.3959382,"77770",924,"St. Louis, MO-IL","Other",25762506,1725059,0,474090,9288329,24808279,1308344,NA,301460928,60697607,17179474,179471267,44112580,46913.9551039027,2.67090872857755,52.3282056149676,3.28700930613932,0.167773798919869,8.77930184668315,0.463004583884953
41180,"St. Louis, MO-IL Metro Area",2825769,2009,51691,2.5,6.4,NA,NA,1.32568e+11,38.6694673,-90.3959382,"77770",924,"St. Louis, MO-IL","Bus",135960840,29676866,1825.3,1429613,20184089,143945804,34919446,95,301460928,60697607,17179474,179471267,44112580,46913.9551039027,7.13164730892734,100.688650704771,7.14286588889608,0.505919981428064,50.9404002945747,12.3575019755684
41180,"St. Louis, MO-IL Metro Area",2825769,2009,51691,2.5,6.4,NA,NA,1.32568e+11,38.6694673,-90.3959382,"77770",924,"St. Louis, MO-IL","Rail",57806542,17661058,91.1,275057,6786709,156712408,19423931,111,301460928,60697607,17179474,179471267,44112580,46913.9551039027,23.0910752177528,569.745209174826,2.40172108902037,0.0973388129036733,55.4583223186326,6.87385663867075
41180,"St. Louis, MO-IL Metro Area",2825769,2009,51691,2.5,6.4,NA,NA,1.32568e+11,38.6694673,-90.3959382,"77770",924,"Denver-Aurora, CO","Other",25762506,1725059,0,474090,9288329,24808279,1308344,NA,301460928,60697607,17179474,179471267,44112580,46913.9551039027,2.67090872857755,52.3282056149676,3.28700930613932,0.167773798919869,8.77930184668315,0.463004583884953
41620,"Salt Lake City, UT Metro Area",1130293,2009,57138,3,5.6,NA,NA,60564300000,40.5077603,-112.6542892,"78499",278,"Salt Lake City-West Valley City, UT","Bus",109278877,18188364,2002.3,904282,16777762,104954071,20657019,290,859830824,232649293,188222329,390962444,47996758,53582.832062129,6.25554653832853,116.063430434311,14.8437281306705,0.800042112974247,92.855632123706,18.2758090158923
41620,"Salt Lake City, UT Metro Area",1130293,2009,57138,3,5.6,NA,NA,60564300000,40.5077603,-112.6542892,"78499",278,"Salt Lake City-West Valley City, UT","Rail",50623386,11709574,127.1,374300,5568699,93315527,14707601,720,859830824,232649293,188222329,390962444,47996758,53582.832062129,16.7571504583027,249.306777985573,4.92677473893937,0.331153072698849,82.5587055745723,13.0122021458153
41620,"Salt Lake City, UT Metro Area",1130293,2009,57138,3,5.6,NA,NA,60564300000,40.5077603,-112.6542892,"78499",278,"Salt Lake City-West Valley City, UT","Other",23034835,4278687,0,394132,10728945,57684180,1854357,NA,859830824,232649293,188222329,390962444,47996758,53582.832062129,5.37650067178087,146.357514741254,9.49218034615803,0.348698965666425,51.0347140077838,1.64059849968106
41700,"San Antonio, TX Metro Area",2073092,2009,47955,2.3,4.9,NA,NA,79363400000,NA,NA,"78580",597,"Fort Lauderdale--Hollywood--Pompano Beach, FL","Other",28365472,2236040,0,565274,11575340,21105038,1299326,NA,159369847,31971989,1113153,99867285,26417420,38282.6232506806,1.82327586057947,37.3359432770656,5.58361133996948,0.272671931588178,10.1804637710242,0.626757519685571
41700,"San Antonio, TX Metro Area",2073092,2009,47955,2.3,4.9,NA,NA,79363400000,NA,NA,"78580",597,"San Antonio, TX","Other",28365472,2236040,0,565274,11575340,21105038,1299326,NA,159369847,31971989,1113153,99867285,26417420,38282.6232506806,1.82327586057947,37.3359432770656,5.58361133996948,0.272671931588178,10.1804637710242,0.626757519685571
41700,"San Antonio, TX Metro Area",2073092,2009,47955,2.3,4.9,NA,NA,79363400000,NA,NA,"78580",597,"San Antonio, TX","Bus",113230560,21054362,2147,1504307,20074293,171668686,43296328,50,159369847,31971989,1113153,99867285,26417420,38282.6232506806,8.55166784703202,114.118119506191,9.68326200670303,0.725634462918192,82.8080403571091,20.8849042878946
41700,"San Antonio, TX Metro Area",2073092,2009,47955,2.3,4.9,NA,NA,79363400000,NA,NA,"78580",597,"San Antonio, TX","Rail",0,0,0,0,0,0,0,NA,159369847,31971989,1113153,99867285,26417420,38282.6232506806,NA,NA,0,0,0,0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3053793,2009,60231,3.1,6,NA,NA,172502200000,33.0236041,-116.7761174,"78661",732,"San Diego, CA","Bus",176958320,67650752,2784.1,2174143,25019596,240833633,63253507,31,438382244,70998309,150176418,99498389,117709128,56487.8497003562,9.62580023274556,110.771753743889,8.1929574139439,0.711948386809453,78.8637713820157,20.7130958123226
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3053793,2009,60231,3.1,6,NA,NA,172502200000,33.0236041,-116.7761174,"78661",732,"San Diego, CA","Other",27090850,10340964,0,563918,18853357,108246491,2856387,NA,438382244,70998309,150176418,99498389,117709128,56487.8497003562,5.74149691219447,191.954310733121,6.17375080760222,0.184661501287088,35.4465711985062,0.935357111631339
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3053793,2009,60231,3.1,6,NA,NA,172502200000,33.0236041,-116.7761174,"78661",732,"San Diego, CA","Rail",90026201,37129383,234.6,470918,9861770,282270308,40625276,479,438382244,70998309,150176418,99498389,117709128,56487.8497003562,28.6226821351542,599.404371886401,3.22935117082265,0.154207570716155,92.4326920652448,13.3032186529997
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3053793,2009,60231,3.1,6,NA,NA,172502200000,33.0236041,-116.7761174,"57709",151,"Mission Viejo-Lake Forest-San Clemente, CA","Bus",1958078,157470,38,19081,168556,888056,543361,0,2100578,0,1088500,688964,323114,56487.8497003562,5.26861102541589,46.5413762381427,0.0551956206592916,0.00624829515294586,0.290804255560216,0.177929872784436
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"78904",524,"San Francisco-Oakland, CA","Other",94745709,14568855,38.7,1044340,14822621,39723928,4297339,30,2427495633,245689969,251926009,1184023705,745855950,76733.9694056282,2.6799530258515,38.0373518202884,3.43286837231374,0.241865575321809,9.19992598173213,0.995249027699646
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"78904",524,"San Francisco-Oakland, CA","Rail",783505176,412678532,454.6,2917912,80808994,1880015752,184671266,315,2427495633,245689969,251926009,1184023705,745855950,76733.9694056282,23.2649320198195,644.301730826701,18.7150868730362,0.675778448224152,435.405223846203,42.7692341541039
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"78904",524,"San Francisco-Oakland, CA","Bus",851119790,184900640,4321.6,5522971,56650739,664776153,253558520,122,2427495633,245689969,251926009,1184023705,745855950,76733.9694056282,11.7346422082861,120.365678726178,13.1201175676893,1.27910121071746,153.959885387483,58.7232867816482
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"78904",524,"Phoenix-Mesa, AZ","Other",94745709,14568855,38.7,1044340,14822621,39723928,4297339,30,2427495633,245689969,251926009,1184023705,745855950,76733.9694056282,2.6799530258515,38.0373518202884,3.43286837231374,0.241865575321809,9.19992598173213,0.995249027699646
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"78904",524,"Phoenix-Mesa, AZ","Bus",851119790,184900640,4321.6,5522971,56650739,664776153,253558520,122,2427495633,245689969,251926009,1184023705,745855950,76733.9694056282,11.7346422082861,120.365678726178,13.1201175676893,1.27910121071746,153.959885387483,58.7232867816482
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"79039",286,"San Jose, CA","Rail",58068693,8596879,81,200620,3318138,58708831,10754161,320,537678006,51369547,126364340,299905013,60039106,76733.9694056282,17.6933060047533,292.636980360881,0.768469422187369,0.0464629064491079,13.5967646420571,2.49062693889764
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"79039",286,"San Jose, CA","Other",32972615,2874472,0,445885,7582636,9907990,1067115,NA,537678006,51369547,126364340,299905013,60039106,76733.9694056282,1.30666828791465,22.2209538333875,1.75611258651001,0.103265442339051,2.2946566268004,0.247140187495962
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"79039",286,"San Jose, CA","Bus",197474164,27586870,1339.7,1290216,15984697,153980136,34778402,65,537678006,51369547,126364340,299905013,60039106,76733.9694056282,9.63297183549992,119.344463252665,3.70200120291265,0.298809616723867,35.6612733226444,8.05455905979198
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"19504",204,"Concord, CA","Other",6818838,782020,0,116356,1777344,2174063,244588,NA,51244681,6688700,2598342,33033798,8923841,76733.9694056282,1.22320890047172,18.6845800818179,0.411626796928937,0.0269476519927844,0.503505561676139,0.0566457450033616
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"19504",204,"Concord, CA","Bus",39602188,6881042,826.6,406469,5127094,27170904,6266704,12,51244681,6688700,2598342,33033798,8923841,76733.9694056282,5.29947451714363,66.8461899923487,1.187417450293,0.0941368314298796,6.29268851903944,1.45134723206186
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"02683",81,"Antioch, CA","Other",3150735,311628,0,49415,668541,836425,122643,NA,22331129,4421353,13264083,1181935,3463758,76733.9694056282,1.25111997618695,16.9265405241323,0.154831811087594,0.0114443451409763,0.193713171800893,0.0284036997090915
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4317853,2009,73825,14.6,6.7,NA,NA,3.31326e+11,37.7737185,-122.2744317,"02683",81,"Antioch, CA","Bus",15499522,2224153,475.4,161184,2423361,16468396,2699737,0,22331129,4421353,13264083,1181935,3463758,76733.9694056282,6.79568417582028,102.171406591225,0.561242126584671,0.0373296636082794,3.81402423843517,0.62524986376331
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1839883,2009,84483,3.1,7.2,NA,NA,149924600000,36.9084718,-121.3713721,"78904",524,"San Francisco-Oakland, CA","Other",94745709,14568855,38.7,1044340,14822621,39723928,4297339,30,2427495633,245689969,251926009,1184023705,745855950,81485.9423126362,2.6799530258515,38.0373518202884,8.05628455722456,0.567612179687513,21.5904641762547,2.33565884352429
